-0.880337,2.146164
-8.754211,10.469933
-8.562963,11.048552
-9.934731,5.870476
-16.136885,8.085424
-12.492166,6.817476
-9.300263,12.848769
-6.743774,5.531764
-7.336514,6.931645
-21.183358,10.684939
-17.482380,8.748581
-18.498840,10.656506
-25.638033,11.067866
-9.350427,12.383049
-9.346327,9.258891
-4.984085,10.631819
-8.416654,5.871153
-9.340322,11.532656
-3.632596,11.649771
-15.947707,16.270284
-4.520976,9.149805
-12.614061,11.077698
-9.710985,19.101327
-15.206133,14.812887
-5.558748,5.267010
-7.774021,9.464638
-13.558702,15.033367
-11.078678,6.760856
-8.127703,17.297900
-14.247641,8.526289
-8.377386,13.607970
-8.679210,7.683071
-0.342947,1.605328
-14.805441,7.059803
-15.188757,7.810687
-5.521263,14.211449
-4.964216,10.457827
-12.345939,7.962856
-11.792143,8.945689
-13.207421,6.872350
-13.017753,12.754886
-7.743547,6.749647
-5.521943,12.314911
-6.783113,14.523549
-14.505593,5.019865
-8.840716,9.373672
-6.692833,6.072873
-9.278833,16.183094
-5.236338,20.813650
-8.472112,14.893725
-12.254820,9.415656
-9.679950,5.361066
-4.758659,9.097380
-6.225583,7.293333
-7.118353,3.539417
-5.552443,19.827711
-21.811442,4.815178
-14.091810,5.580963
-3.687102,6.445133
-9.889758,6.056795
-6.826959,16.023880
-22.713770,4.323816
-7.219614,6.773463
-10.810926,10.708241
-0.627488,0.853936
-8.443324,7.022456
-13.870894,13.254055
-8.304617,8.515162
-9.112289,6.991823
-35.895014,13.157004
-6.873809,4.857360
-10.307632,8.153956
-12.191167,12.015559
-9.388412,17.689351
-12.904080,7.508217
-8.817102,7.559763
-18.984708,15.195302
-5.143813,10.949975
-10.481289,13.165465
-12.470160,11.242750
-5.962639,8.259600
-14.848880,6.812573
-4.760066,9.079262
-6.519666,7.742441
-9.269552,6.609427
-17.872267,9.633393
-13.105002,8.843218
-8.725044,21.973476
-6.746924,12.710831
-8.049050,7.985350
-8.219648,9.163112
-8.110156,8.139635
-19.648689,10.400672
-17.423116,3.958677
-10.955469,4.163464
-11.276283,4.766419
-0.707592,0.478708
-9.117132,10.386770
-16.056617,8.030318
-12.725548,17.110236
-14.449163,10.830416
-9.142684,7.312172
-11.310104,20.337866
-13.958160,11.569096
-4.513435,19.574987
-6.266533,10.057641
-7.934335,16.751455
-7.874423,16.695457
-5.425942,11.547127
-15.645369,22.228401
-6.169536,8.536399
-11.700478,11.087682
-5.095244,10.107517
-4.918068,12.361949
-7.539873,13.844508
-5.115152,5.600853
-6.408165,6.484515
-16.005228,10.008187
-18.430526,11.035495
-6.328383,8.569177
-5.623938,6.995894
-10.224118,10.701862
-11.688362,5.656762
-7.339888,6.860152
-5.195154,16.442965
-14.668685,8.323269
-13.298027,16.264486
-10.856863,6.452042
-0.342059,0.432312
-7.196640,7.551450
-10.292605,8.978839
-14.778946,3.780440
-13.731077,15.041545
-5.877546,14.772105
-9.072533,14.017096
-5.276048,15.901362
-15.767877,9.708795
-8.534029,11.890633
-11.130956,4.089280
-11.382968,11.889597
-18.328916,8.218652
-4.928681,6.341908
-8.801172,7.087767
-14.062715,18.881281
-14.770624,6.796220
-5.035064,10.057729
-7.053021,18.305340
-9.751966,8.347147
-8.249065,10.995103
-7.994685,21.247955
-7.843965,11.475224
-5.746437,6.200295
-9.091831,10.251498
-9.889592,14.270031
-17.746298,8.663594
-13.701070,12.298251
-12.582220,11.421987
-5.600295,9.089073
-13.428429,8.109771
-7.461830,7.753109
-0.249595,0.948627
-6.469437,15.532535
-5.749343,11.542630
-9.630291,15.945378
-11.711964,31.581717
-11.070993,18.007443
-4.692673,6.530946
-8.949439,15.758971
-15.101683,13.585424
-6.669684,5.267172
-14.524394,8.511875
-7.431529,13.810462
-11.992482,6.098992
-8.663874,7.229417
-10.245996,4.975635
-5.967649,6.292395
-7.476808,7.330999
-9.163254,14.956197
-6.234470,13.552215
-14.381020,29.159189
-8.867345,7.703802
-5.708879,10.365975
-6.418403,6.699925
-7.290025,7.422741
-9.772369,9.459445
-19.108108,6.571196
-4.645729,8.022139
-11.287269,16.106060
-5.993395,21.603285
-11.696934,15.237963
-7.029656,14.055830
-8.445205,8.335079
-0.657537,0.758944
-9.154438,8.986674
-6.287682,9.225346
-9.501777,7.675143
-12.404857,8.123294
-11.893369,7.112721
-10.140220,11.817008
-11.946965,10.228198
-14.841704,10.654618
-17.410104,8.982146
-20.240925,4.405219
-16.918068,13.860630
-6.049236,8.764824
-9.999040,11.354180
-6.277431,8.488010
-5.575116,7.579850
-12.313312,10.065006
-10.202436,7.930023
-7.401612,9.026393
-11.367975,7.645614
-4.669970,6.300029
-11.042263,6.403227
-19.698464,9.884234
-6.485743,7.567983
-11.277309,16.685410
-23.068640,7.287560
-11.805502,5.441053
-10.277590,7.404270
-9.226971,6.353267
-10.141005,7.245614
-11.041443,7.265269
-7.645983,9.235159
-0.902152,0.537493
-15.639429,6.877027
-10.144247,5.172439
-5.694922,7.516536
-7.137492,8.326466
-4.456717,10.766395
-9.002773,16.598669
-6.572003,6.964118
-10.999930,5.744161
-15.558958,9.063195
-8.660667,12.697044
-11.276337,14.024675
-10.281846,5.160118
-15.906107,3.696627
-4.063349,4.749345
-9.862487,16.423997
-6.525005,10.304840
-12.915509,15.354789
-11.141238,15.838168
-6.596927,12.215172
-5.729024,14.780804
-9.309026,9.950025
-14.935315,9.786807
-16.164054,19.904776
-7.613220,5.910665
-13.395872,7.204429
-12.614401,8.591424
-5.963257,17.971723
-4.248138,9.354780
-9.418352,9.519173
-7.481117,5.882830
-9.174271,15.517612
-0.321712,0.983021
-11.659439,7.649098
-14.087938,7.249841
-13.433332,4.871978
-8.216967,13.013814
-7.048204,11.242454
-9.537788,11.111015
-9.666195,6.731362
-11.237425,16.956172
-20.860309,10.349198
-11.685289,7.937634
-12.434575,10.334839
-12.873630,14.973419
-6.836475,6.465569
-9.542377,6.525067
-9.836247,10.401871
-6.270883,8.476463
-7.181636,10.830261
-8.087857,11.938547
-10.587526,4.873598
-12.949525,18.308352
-4.959852,16.855494
-7.190452,5.912895
-11.951786,7.345246
-10.149879,5.927511
-8.246745,6.696327
-14.290787,7.666530
-13.898376,8.329522
-8.421277,12.178979
-8.259780,6.413201
-11.805807,3.778673
-6.927882,7.306820
-1.416651,2.061389
-8.806924,12.683148
-7.766028,8.397179
-5.530054,17.981263
-7.475159,4.777549
-5.709467,9.604659
-6.521522,8.771132
-11.867478,7.221826
-12.299909,6.391088
-8.760978,17.660646
-14.543148,8.887996
-12.021442,7.835736
-7.790722,12.581541
-10.013638,8.424502
-6.626550,6.961403
-15.450498,5.375077
-7.938847,20.562274
-10.746794,11.022214
-8.968010,9.571349
-10.358300,10.460319
-9.906287,8.498673
-10.667524,10.297377
-12.452625,9.989985
-9.123609,4.647751
-9.156610,4.129051
-10.102474,13.411463
-11.513963,18.543923
-6.145601,16.502211
-6.507641,8.038640
-11.233307,9.775017
-10.041286,7.854558
-13.653976,8.327545
